filepath,emotion
processed_clips\774_clip_3.npz,Trust
processed_clips\774_clip_4.npz,Trust
processed_clips\774_clip_5.npz,Trust
processed_clips\774_clip_6.npz,Trust
processed_clips\774_clip_7.npz,Trust
processed_clips\774_clip_8.npz,Trust
processed_clips\774_clip_9.npz,Trust
processed_clips\774_clip_10.npz,Trust
processed_clips\774_clip_11.npz,Trust
processed_clips\774_clip_12.npz,Trust
processed_clips\774_clip_13.npz,Trust
processed_clips\774_clip_14.npz,Trust
processed_clips\774_clip_15.npz,Trust
processed_clips\774_clip_16.npz,Trust
processed_clips\774_clip_17.npz,Trust
processed_clips\774_clip_18.npz,Trust
processed_clips\774_clip_19.npz,Trust
processed_clips\774_clip_20.npz,Trust
processed_clips\775_clip_0.npz,Trust
processed_clips\775_clip_1.npz,Trust
processed_clips\775_clip_2.npz,Trust
processed_clips\775_clip_3.npz,Trust
processed_clips\775_clip_4.npz,Trust
processed_clips\775_clip_5.npz,Trust
processed_clips\775_clip_6.npz,Trust
processed_clips\775_clip_7.npz,Trust
processed_clips\775_clip_8.npz,Trust
processed_clips\775_clip_9.npz,Trust
processed_clips\776_clip_0.npz,Surprise
processed_clips\776_clip_1.npz,Surprise
processed_clips\776_clip_2.npz,Surprise
processed_clips\776_clip_3.npz,Surprise
processed_clips\776_clip_4.npz,Surprise
processed_clips\776_clip_5.npz,Surprise
processed_clips\777_clip_0.npz,Trust
processed_clips\777_clip_1.npz,Trust
processed_clips\777_clip_2.npz,Trust
processed_clips\777_clip_3.npz,Trust
processed_clips\777_clip_4.npz,Trust
processed_clips\777_clip_5.npz,Trust
processed_clips\777_clip_6.npz,Trust
processed_clips\777_clip_7.npz,Trust
processed_clips\777_clip_8.npz,Trust
processed_clips\777_clip_9.npz,Trust
processed_clips\777_clip_10.npz,Trust
processed_clips\777_clip_11.npz,Trust
processed_clips\777_clip_12.npz,Trust
processed_clips\778_clip_0.npz,Trust
processed_clips\778_clip_1.npz,Trust
processed_clips\778_clip_2.npz,Trust
processed_clips\778_clip_3.npz,Trust
processed_clips\778_clip_4.npz,Trust
processed_clips\779_clip_0.npz,Trust
processed_clips\779_clip_1.npz,Trust
processed_clips\779_clip_2.npz,Trust
processed_clips\779_clip_3.npz,Trust
processed_clips\779_clip_4.npz,Trust
processed_clips\779_clip_5.npz,Trust
processed_clips\779_clip_6.npz,Trust
processed_clips\779_clip_7.npz,Trust
processed_clips\779_clip_8.npz,Trust
processed_clips\779_clip_9.npz,Trust
processed_clips\779_clip_10.npz,Trust
processed_clips\780_clip_0.npz,Proud
processed_clips\780_clip_1.npz,Proud
processed_clips\780_clip_2.npz,Proud
processed_clips\780_clip_3.npz,Proud
processed_clips\781_clip_0.npz,Surprise
processed_clips\781_clip_1.npz,Surprise
processed_clips\781_clip_2.npz,Surprise
processed_clips\781_clip_3.npz,Surprise
processed_clips\781_clip_4.npz,Surprise
processed_clips\782_clip_0.npz,Joy
processed_clips\782_clip_1.npz,Joy
processed_clips\782_clip_2.npz,Joy
processed_clips\782_clip_3.npz,Joy
processed_clips\782_clip_4.npz,Joy
processed_clips\782_clip_5.npz,Joy
processed_clips\782_clip_6.npz,Joy
processed_clips\782_clip_7.npz,Joy
processed_clips\782_clip_8.npz,Joy
processed_clips\782_clip_9.npz,Joy
processed_clips\782_clip_10.npz,Joy
processed_clips\782_clip_11.npz,Joy
processed_clips\782_clip_12.npz,Joy
processed_clips\782_clip_13.npz,Joy
processed_clips\782_clip_14.npz,Joy
processed_clips\782_clip_15.npz,Joy
processed_clips\782_clip_16.npz,Joy
processed_clips\782_clip_17.npz,Joy
processed_clips\782_clip_18.npz,Joy
processed_clips\782_clip_19.npz,Joy
processed_clips\782_clip_20.npz,Joy
processed_clips\783_clip_0.npz,Proud
processed_clips\783_clip_1.npz,Proud
processed_clips\783_clip_2.npz,Proud
processed_clips\783_clip_3.npz,Proud
processed_clips\783_clip_4.npz,Proud
processed_clips\783_clip_5.npz,Proud
processed_clips\783_clip_6.npz,Proud
processed_clips\783_clip_7.npz,Proud
processed_clips\783_clip_8.npz,Proud
processed_clips\783_clip_9.npz,Proud
processed_clips\783_clip_10.npz,Proud
processed_clips\783_clip_11.npz,Proud
processed_clips\783_clip_12.npz,Proud
processed_clips\783_clip_13.npz,Proud
processed_clips\784_clip_0.npz,Trust
processed_clips\784_clip_1.npz,Trust
processed_clips\784_clip_2.npz,Trust
processed_clips\784_clip_3.npz,Trust
processed_clips\784_clip_4.npz,Trust
processed_clips\784_clip_5.npz,Trust
processed_clips\784_clip_6.npz,Trust
processed_clips\784_clip_7.npz,Trust
processed_clips\784_clip_8.npz,Trust
processed_clips\784_clip_9.npz,Trust
processed_clips\784_clip_10.npz,Trust
processed_clips\784_clip_11.npz,Trust
processed_clips\784_clip_12.npz,Trust
processed_clips\784_clip_13.npz,Trust
processed_clips\784_clip_14.npz,Trust
processed_clips\784_clip_15.npz,Trust
processed_clips\784_clip_16.npz,Trust
processed_clips\784_clip_17.npz,Trust
processed_clips\784_clip_18.npz,Trust
processed_clips\784_clip_19.npz,Trust
processed_clips\784_clip_20.npz,Trust
processed_clips\784_clip_21.npz,Trust
processed_clips\784_clip_22.npz,Trust
processed_clips\784_clip_23.npz,Trust
processed_clips\784_clip_24.npz,Trust
processed_clips\785_clip_0.npz,Surprise
processed_clips\785_clip_1.npz,Surprise
processed_clips\785_clip_2.npz,Surprise
processed_clips\785_clip_3.npz,Surprise
processed_clips\785_clip_4.npz,Surprise
processed_clips\785_clip_5.npz,Surprise
processed_clips\785_clip_6.npz,Surprise
processed_clips\785_clip_7.npz,Surprise
processed_clips\785_clip_8.npz,Surprise
processed_clips\785_clip_9.npz,Surprise
processed_clips\786_clip_0.npz,Trust
processed_clips\786_clip_1.npz,Trust
processed_clips\786_clip_2.npz,Trust
processed_clips\786_clip_3.npz,Trust
processed_clips\786_clip_4.npz,Trust
processed_clips\786_clip_5.npz,Trust
processed_clips\786_clip_6.npz,Trust
processed_clips\786_clip_7.npz,Trust
processed_clips\786_clip_8.npz,Trust
processed_clips\786_clip_9.npz,Trust
processed_clips\786_clip_10.npz,Trust
processed_clips\786_clip_11.npz,Trust
processed_clips\786_clip_12.npz,Trust
processed_clips\786_clip_13.npz,Trust
processed_clips\786_clip_14.npz,Trust
processed_clips\786_clip_15.npz,Trust
processed_clips\786_clip_16.npz,Trust
processed_clips\787_clip_0.npz,Surprise
processed_clips\787_clip_1.npz,Surprise
processed_clips\787_clip_2.npz,Surprise
processed_clips\787_clip_3.npz,Surprise
processed_clips\787_clip_4.npz,Surprise
processed_clips\787_clip_5.npz,Surprise
processed_clips\787_clip_6.npz,Surprise
processed_clips\787_clip_7.npz,Surprise
processed_clips\787_clip_8.npz,Surprise
processed_clips\787_clip_9.npz,Surprise
processed_clips\787_clip_10.npz,Surprise
processed_clips\787_clip_11.npz,Surprise
processed_clips\787_clip_12.npz,Surprise
processed_clips\787_clip_13.npz,Surprise
processed_clips\788_clip_0.npz,Surprise
processed_clips\788_clip_1.npz,Surprise
processed_clips\788_clip_2.npz,Surprise
processed_clips\788_clip_3.npz,Surprise
processed_clips\788_clip_4.npz,Surprise
processed_clips\788_clip_5.npz,Surprise
processed_clips\788_clip_6.npz,Surprise
processed_clips\788_clip_7.npz,Surprise
processed_clips\788_clip_8.npz,Surprise
processed_clips\788_clip_9.npz,Surprise
processed_clips\788_clip_10.npz,Surprise
processed_clips\788_clip_11.npz,Surprise
processed_clips\788_clip_12.npz,Surprise
processed_clips\788_clip_13.npz,Surprise
processed_clips\788_clip_14.npz,Surprise
processed_clips\789_clip_0.npz,Proud
processed_clips\789_clip_1.npz,Proud
processed_clips\789_clip_2.npz,Proud
processed_clips\789_clip_3.npz,Proud
processed_clips\789_clip_4.npz,Proud
processed_clips\790_clip_0.npz,Surprise
processed_clips\790_clip_1.npz,Surprise
processed_clips\790_clip_2.npz,Surprise
processed_clips\790_clip_3.npz,Surprise
processed_clips\790_clip_4.npz,Surprise
processed_clips\790_clip_5.npz,Surprise
processed_clips\791_clip_0.npz,Surprise
processed_clips\791_clip_1.npz,Surprise
processed_clips\791_clip_2.npz,Surprise
processed_clips\791_clip_3.npz,Surprise
processed_clips\791_clip_4.npz,Surprise
processed_clips\791_clip_5.npz,Surprise
processed_clips\791_clip_6.npz,Surprise
processed_clips\791_clip_7.npz,Surprise
processed_clips\791_clip_8.npz,Surprise
processed_clips\791_clip_9.npz,Surprise
processed_clips\791_clip_10.npz,Surprise
processed_clips\791_clip_11.npz,Surprise
processed_clips\791_clip_12.npz,Surprise
processed_clips\791_clip_13.npz,Surprise
processed_clips\792_clip_0.npz,Joy
processed_clips\792_clip_1.npz,Joy
processed_clips\792_clip_2.npz,Joy
processed_clips\792_clip_3.npz,Joy
processed_clips\792_clip_4.npz,Joy
processed_clips\792_clip_5.npz,Joy
processed_clips\792_clip_6.npz,Joy
processed_clips\792_clip_7.npz,Joy
processed_clips\792_clip_8.npz,Joy
processed_clips\792_clip_9.npz,Joy
processed_clips\792_clip_10.npz,Joy
processed_clips\793_clip_0.npz,Proud
processed_clips\793_clip_1.npz,Proud
processed_clips\793_clip_2.npz,Proud
processed_clips\793_clip_3.npz,Proud
processed_clips\793_clip_4.npz,Proud
processed_clips\793_clip_5.npz,Proud
processed_clips\793_clip_6.npz,Proud
processed_clips\793_clip_7.npz,Proud
processed_clips\793_clip_8.npz,Proud
processed_clips\793_clip_9.npz,Proud
processed_clips\793_clip_10.npz,Proud
processed_clips\793_clip_11.npz,Proud
processed_clips\793_clip_12.npz,Proud
processed_clips\793_clip_13.npz,Proud
processed_clips\793_clip_14.npz,Proud
processed_clips\793_clip_15.npz,Proud
processed_clips\793_clip_16.npz,Proud
processed_clips\793_clip_17.npz,Proud
processed_clips\793_clip_18.npz,Proud
processed_clips\793_clip_19.npz,Proud
processed_clips\793_clip_20.npz,Proud
processed_clips\793_clip_21.npz,Proud
processed_clips\793_clip_22.npz,Proud
processed_clips\793_clip_23.npz,Proud
processed_clips\793_clip_24.npz,Proud
processed_clips\793_clip_25.npz,Proud
processed_clips\793_clip_26.npz,Proud
processed_clips\793_clip_27.npz,Proud
processed_clips\793_clip_28.npz,Proud
processed_clips\793_clip_29.npz,Proud
processed_clips\793_clip_30.npz,Proud
processed_clips\793_clip_31.npz,Proud
processed_clips\793_clip_32.npz,Proud
processed_clips\793_clip_33.npz,Proud
processed_clips\793_clip_34.npz,Proud
processed_clips\793_clip_35.npz,Proud
processed_clips\793_clip_36.npz,Proud
processed_clips\793_clip_37.npz,Proud
processed_clips\793_clip_38.npz,Proud
processed_clips\793_clip_39.npz,Proud
processed_clips\793_clip_40.npz,Proud
processed_clips\793_clip_41.npz,Proud
processed_clips\793_clip_42.npz,Proud
processed_clips\793_clip_43.npz,Proud
processed_clips\793_clip_44.npz,Proud
processed_clips\793_clip_45.npz,Proud
processed_clips\793_clip_46.npz,Proud
processed_clips\793_clip_47.npz,Proud
processed_clips\793_clip_48.npz,Proud
processed_clips\793_clip_49.npz,Proud
processed_clips\793_clip_50.npz,Proud
processed_clips\793_clip_51.npz,Proud
processed_clips\793_clip_52.npz,Proud
processed_clips\793_clip_53.npz,Proud
processed_clips\793_clip_54.npz,Proud
processed_clips\793_clip_55.npz,Proud
processed_clips\793_clip_56.npz,Proud
processed_clips\793_clip_57.npz,Proud
processed_clips\793_clip_58.npz,Proud
processed_clips\793_clip_59.npz,Proud
processed_clips\793_clip_60.npz,Proud
processed_clips\793_clip_61.npz,Proud
processed_clips\793_clip_62.npz,Proud
processed_clips\793_clip_63.npz,Proud
processed_clips\793_clip_64.npz,Proud
processed_clips\793_clip_65.npz,Proud
processed_clips\793_clip_66.npz,Proud
processed_clips\793_clip_67.npz,Proud
processed_clips\793_clip_68.npz,Proud
processed_clips\793_clip_69.npz,Proud
processed_clips\793_clip_70.npz,Proud
processed_clips\793_clip_71.npz,Proud
processed_clips\794_clip_0.npz,Joy
processed_clips\794_clip_1.npz,Joy
processed_clips\794_clip_2.npz,Joy
processed_clips\794_clip_3.npz,Joy
processed_clips\794_clip_4.npz,Joy
processed_clips\794_clip_5.npz,Joy
processed_clips\794_clip_6.npz,Joy
processed_clips\794_clip_7.npz,Joy
processed_clips\794_clip_8.npz,Joy
processed_clips\794_clip_9.npz,Joy
processed_clips\794_clip_10.npz,Joy
processed_clips\794_clip_11.npz,Joy
processed_clips\794_clip_12.npz,Joy
processed_clips\794_clip_13.npz,Joy
processed_clips\794_clip_14.npz,Joy
processed_clips\794_clip_15.npz,Joy
processed_clips\794_clip_16.npz,Joy
processed_clips\794_clip_17.npz,Joy
processed_clips\794_clip_18.npz,Joy
processed_clips\794_clip_19.npz,Joy
processed_clips\794_clip_20.npz,Joy
processed_clips\794_clip_21.npz,Joy
processed_clips\794_clip_22.npz,Joy
processed_clips\794_clip_23.npz,Joy
processed_clips\794_clip_24.npz,Joy
processed_clips\794_clip_25.npz,Joy
processed_clips\794_clip_26.npz,Joy
processed_clips\794_clip_27.npz,Joy
processed_clips\794_clip_28.npz,Joy
processed_clips\794_clip_29.npz,Joy
processed_clips\794_clip_30.npz,Joy
processed_clips\794_clip_31.npz,Joy
processed_clips\794_clip_32.npz,Joy
processed_clips\794_clip_33.npz,Joy
processed_clips\794_clip_34.npz,Joy
processed_clips\794_clip_35.npz,Joy
processed_clips\794_clip_36.npz,Joy
processed_clips\794_clip_37.npz,Joy
processed_clips\794_clip_38.npz,Joy
processed_clips\794_clip_39.npz,Joy
processed_clips\794_clip_40.npz,Joy
processed_clips\794_clip_41.npz,Joy
processed_clips\794_clip_42.npz,Joy
processed_clips\794_clip_43.npz,Joy
processed_clips\794_clip_44.npz,Joy
processed_clips\794_clip_45.npz,Joy
processed_clips\794_clip_46.npz,Joy
processed_clips\794_clip_47.npz,Joy
processed_clips\794_clip_48.npz,Joy
processed_clips\794_clip_49.npz,Joy
processed_clips\794_clip_50.npz,Joy
processed_clips\794_clip_51.npz,Joy
processed_clips\794_clip_52.npz,Joy
processed_clips\794_clip_53.npz,Joy
processed_clips\794_clip_54.npz,Joy
processed_clips\795_clip_0.npz,Trust
processed_clips\795_clip_1.npz,Trust
processed_clips\795_clip_2.npz,Trust
processed_clips\795_clip_3.npz,Trust
processed_clips\795_clip_4.npz,Trust
processed_clips\795_clip_5.npz,Trust
processed_clips\795_clip_6.npz,Trust
processed_clips\795_clip_7.npz,Trust
processed_clips\795_clip_8.npz,Trust
processed_clips\795_clip_9.npz,Trust
processed_clips\795_clip_10.npz,Trust
processed_clips\795_clip_11.npz,Trust
processed_clips\795_clip_12.npz,Trust
processed_clips\795_clip_13.npz,Trust
processed_clips\795_clip_14.npz,Trust
processed_clips\795_clip_15.npz,Trust
processed_clips\795_clip_16.npz,Trust
processed_clips\795_clip_17.npz,Trust
processed_clips\795_clip_18.npz,Trust
processed_clips\795_clip_19.npz,Trust
processed_clips\795_clip_20.npz,Trust
processed_clips\795_clip_21.npz,Trust
processed_clips\795_clip_22.npz,Trust
processed_clips\795_clip_23.npz,Trust
processed_clips\795_clip_24.npz,Trust
processed_clips\795_clip_25.npz,Trust
processed_clips\795_clip_26.npz,Trust
processed_clips\795_clip_27.npz,Trust
processed_clips\795_clip_28.npz,Trust
processed_clips\797_clip_0.npz,Proud
processed_clips\797_clip_1.npz,Proud
processed_clips\797_clip_2.npz,Proud
processed_clips\797_clip_3.npz,Proud
processed_clips\797_clip_4.npz,Proud
processed_clips\797_clip_5.npz,Proud
processed_clips\797_clip_6.npz,Proud
processed_clips\797_clip_7.npz,Proud
processed_clips\797_clip_8.npz,Proud
processed_clips\797_clip_9.npz,Proud
processed_clips\797_clip_10.npz,Proud
processed_clips\797_clip_11.npz,Proud
processed_clips\798_clip_0.npz,Proud
processed_clips\798_clip_1.npz,Proud
processed_clips\798_clip_2.npz,Proud
processed_clips\798_clip_3.npz,Proud
processed_clips\798_clip_4.npz,Proud
processed_clips\798_clip_5.npz,Proud
processed_clips\798_clip_6.npz,Proud
processed_clips\798_clip_7.npz,Proud
processed_clips\798_clip_8.npz,Proud
processed_clips\798_clip_9.npz,Proud
processed_clips\798_clip_10.npz,Proud
processed_clips\798_clip_11.npz,Proud
processed_clips\798_clip_12.npz,Proud
processed_clips\798_clip_13.npz,Proud
processed_clips\798_clip_14.npz,Proud
processed_clips\798_clip_15.npz,Proud
processed_clips\798_clip_16.npz,Proud
processed_clips\798_clip_17.npz,Proud
processed_clips\798_clip_18.npz,Proud
processed_clips\798_clip_19.npz,Proud
processed_clips\799_clip_0.npz,Surprise
processed_clips\799_clip_1.npz,Surprise
processed_clips\799_clip_2.npz,Surprise
processed_clips\799_clip_3.npz,Surprise
processed_clips\799_clip_4.npz,Surprise
processed_clips\799_clip_5.npz,Surprise
processed_clips\800_clip_0.npz,Surprise
processed_clips\800_clip_1.npz,Surprise
processed_clips\800_clip_2.npz,Surprise
processed_clips\800_clip_3.npz,Surprise
processed_clips\800_clip_4.npz,Surprise
processed_clips\800_clip_5.npz,Surprise
processed_clips\800_clip_6.npz,Surprise
processed_clips\800_clip_7.npz,Surprise
processed_clips\800_clip_8.npz,Surprise
processed_clips\800_clip_9.npz,Surprise
processed_clips\800_clip_10.npz,Surprise
processed_clips\800_clip_11.npz,Surprise
processed_clips\800_clip_12.npz,Surprise
processed_clips\800_clip_13.npz,Surprise
processed_clips\800_clip_14.npz,Surprise
processed_clips\800_clip_15.npz,Surprise
processed_clips\800_clip_16.npz,Surprise
processed_clips\800_clip_17.npz,Surprise
processed_clips\800_clip_18.npz,Surprise
processed_clips\800_clip_19.npz,Surprise
processed_clips\801_clip_0.npz,Proud
processed_clips\801_clip_1.npz,Proud
processed_clips\801_clip_2.npz,Proud
processed_clips\801_clip_3.npz,Proud
processed_clips\801_clip_4.npz,Proud
processed_clips\801_clip_5.npz,Proud
processed_clips\801_clip_6.npz,Proud
processed_clips\801_clip_7.npz,Proud
processed_clips\801_clip_8.npz,Proud
processed_clips\801_clip_9.npz,Proud
processed_clips\801_clip_10.npz,Proud
processed_clips\801_clip_11.npz,Proud
processed_clips\801_clip_12.npz,Proud
processed_clips\801_clip_13.npz,Proud
processed_clips\801_clip_14.npz,Proud
processed_clips\801_clip_15.npz,Proud
processed_clips\801_clip_16.npz,Proud
processed_clips\801_clip_17.npz,Proud
processed_clips\801_clip_18.npz,Proud
processed_clips\801_clip_19.npz,Proud
